i,j,x,y,z
0,0,-10.4114, -0.0665006, 0.931982
0,1,-10.337, 0.0991524, 0.838844
0,2,-9.99119, 0.516505, 0.685604
0,3,-9.23066, 1.31872, 0.553746
0,4,-3.34052, 6.68293, 0.448347
0,5,-1.89305, 7.67195, 0.710875
0,6,-0.763153, 8.17324, 0.801146
0,7,-0.281009, 8.1274, 0.833094
0,8,-0.252313, 7.58871, 0.753566
0,9,-0.145061, 6.38663, 0.626704
1,0,-10.158, 0.369612, 0.799317
1,1,-10.0168, 0.587668, 0.745428
1,2,-9.61733, 1.12492, 0.637923
1,3,-8.88395, 1.96779, 0.564657
1,4,-3.74872, 7.04756, 0.541762
1,5,-2.22753, 8.05246, 0.799221
1,6,-0.922538, 8.60947, 0.875944
1,7,-0.307442, 8.71115, 0.894501
1,8,-0.20719, 8.3702, 0.83069
1,9,-0.111846, 7.55736, 0.784554
2,0,-9.63225, 1.12642, 0.620438
2,1,-9.38599, 1.49875, 0.552978
2,2,-8.85183, 2.19828, 0.531041
2,3,-8.09858, 3.05672, 0.499045
2,4,-3.90812, 7.26538, 0.493709
2,5,-2.51257, 8.15558, 0.725838
2,6,-1.27163, 8.68686, 0.832462
2,7,-0.552788, 8.87912, 0.898179
2,8,-0.30852, 8.68864, 0.930052
2,9,-0.154028, 8.11947, 0.891927
3,0,-8.87563, 1.97316, 0.397769
3,1,-8.62603, 2.4245, 0.386007
3,2,-7.92967, 3.31246, 0.455098
3,3,-7.02666, 4.22268, 0.518012
3,4,-3.6203, 7.45684, 0.597374
3,5,-2.38514, 8.21988, 0.805807
3,6,-1.31317, 8.67547, 0.914561
3,7,-0.65023, 8.86327, 0.989416
3,8,-0.408167, 8.71933, 1.0039
3,9,-0.184169, 8.20452, 0.98162
4,0,-5.33498, 3.79663, -0.194566
4,1,-5.59946, 4.64041, 0.00117571
4,2,-5.25297, 5.74429, 0.245802
4,3,-4.66583, 6.48053, 0.397386
4,4,-3.40778, 7.38753, 0.614776
4,5,-2.29623, 8.08313, 0.807663
4,6,-1.32673, 8.50736, 0.942114
4,7,-0.66385, 8.68201, 1.01956
4,8,-0.36782, 8.52955, 1.07322
4,9,-0.133013, 7.93811, 1.00543
5,0,-4.04305, 3.15717, -0.0455672
5,1,-4.49627, 4.14259, 0.0241936
5,2,-4.40128, 5.29162, 0.207762
5,3,-4.063, 6.26388, 0.346359
5,4,-3.06676, 7.15325, 0.560847
5,5,-2.13501, 7.79293, 0.830059
5,6,-1.28908, 8.19668, 0.95243
5,7,-0.661643, 8.30913, 1.01508
5,8,-0.345474, 8.06061, 1.05933
5,9,-0.141245, 7.28468, 0.97865
6,0,-2.55762, 2.28635, 0.00252861
6,1,-3.02937, 3.19401, 0.0287409
6,2,-3.1485, 4.37414, 0.185257
6,3,-2.9911, 5.41527, 0.353256
6,4,-2.33463, 6.38551, 0.59752
6,5,-1.7126, 7.17555, 0.795962
6,6,-1.11993, 7.50484, 0.952182
6,7,-0.564457, 7.50642, 0.976132
6,8,-0.327584, 6.89855, 0.927371
6,9,-0.142251, 5.82745, 0.784681
7,0,-1.22637, 1.18616, 0.0412607
7,1,-1.62308, 1.81705, 0.0630644
7,2,-1.8495, 2.84576, 0.166152
7,3,-1.87968, 3.85154, 0.314669
7,4,-1.5953, 4.84975, 0.508012
7,5,-1.26935, 5.56088, 0.645301
7,6,-0.908556, 5.93968, 0.743632
7,7,-0.510093, 5.76648, 0.760635
7,8,-0.255957, 5.15696, 0.722277
7,9,-0.0689559, 4.08043, 0.581309
8,0,-0.159659, 0.220353, 0.0141363
8,1,-0.364403, 0.522996, -0.0221492
8,2,-0.606887, 1.21728, 0.0425439
8,3,-0.757473, 1.98455, 0.158492
8,4,-0.769229, 2.83156, 0.273656
8,5,-0.720517, 3.37728, 0.36768
8,6,-0.606373, 3.70284, 0.446009
8,7,-0.388038, 3.52118, 0.451615
8,8,-0.222073, 3.06655, 0.42811
8,9,-0.0590561, 2.26539, 0.31893
9,0,0.0173, 0, 0.0144
9,1,0.0162, 0.0144, 0.0051
9,2,-0.0528687, 0.281454, 0.0509985
9,3,-0.106235, 0.606882, 0.100304
9,4,-0.108218, 1.03995, 0.168612
9,5,-0.130162, 1.20949, 0.193935
9,6,-0.1167, 1.28509, 0.212717
9,7,-0.108307, 1.22437, 0.198476
9,8,-0.0804651, 1.04803, 0.174675
9,9,-0.0182238, 0.632001, 0.121062
