i,j,x,y
0,0,74.898, 45.5286
0,1,79.1715, 48.2109
0,2,74.6456, 45.4569
0,3,63.2764, 38.4895
0,4,38.2936, 23.964
0,5,15.8202, 8.89295
0,6,0.0066, 0.016
0,7,0.0027, 0.0081
0,8,0.0142, 0.0179
0,9,0.011, 0.0002
1,0,163.846, 100.358
1,1,172.666, 105.941
1,2,162.273, 100.501
1,3,137.071, 85.5367
1,4,85.1759, 54.1095
1,5,39.3851, 26.7111
1,6,12.9451, 10.302
1,7,6.68702, 5.31895
1,8,5.04159, 4.02326
1,9,0.003, 0.0101
2,0,273.518, 167.99
2,1,289.927, 178.308
2,2,269.517, 166.808
2,3,229.022, 142.928
2,4,156.144, 99.1581
2,5,87.3848, 57.4752
2,6,39.6636, 28.3882
2,7,15.7529, 12.5381
2,8,11.5307, 9.17498
2,9,0.0058, 0.0183
3,0,367.575, 225.258
3,1,387.239, 239.875
3,2,354.191, 217.612
3,3,297.336, 185.768
3,4,213.664, 136.12
3,5,138.056, 91.016
3,6,75.2883, 52.3742
3,7,31.0463, 23.7919
3,8,19.1004, 14.4457
3,9,0.0187, 0.0121
4,0,414.255, 263.369
4,1,429.154, 265.517
4,2,382.19, 240.307
4,3,336.735, 214.852
4,4,253.427, 166.056
4,5,179.073, 121.652
4,6,106.653, 75.2262
4,7,43.401, 33.314
4,8,26.8477, 20.4003
4,9,0.0034, 0.0047
5,0,400.1, 269.879
5,1,413.607, 276.479
5,2,370.15, 249.256
5,3,335.376, 228.408
5,4,256.685, 181.935
5,5,190.427, 139.015
5,6,123.471, 91.9095
5,7,53.5092, 41.0579
5,8,33.6786, 25.6763
5,9,0.0024, 0.0009
6,0,354.616, 268.565
6,1,352.864, 269.377
6,2,316.304, 243.033
6,3,291.053, 225.119
6,4,235.096, 185.96
6,5,185.852, 147.317
6,6,129.631, 102.723
6,7,60.9251, 50.2916
6,8,38.219, 29.9654
6,9,0.0077, 0.0182
7,0,285.216, 253.343
7,1,277.869, 255.142
7,2,256.13, 232.28
7,3,240.313, 216.447
7,4,200.895, 178.457
7,5,167.925, 144.615
7,6,126.224, 104.054
7,7,60.6551, 51.4344
7,8,37.9586, 30.0727
7,9,0.0191, 0.0131
8,0,213.396, 232.502
8,1,209.913, 237.923
8,2,198.828, 219.175
8,3,194.622, 206.526
8,4,173.934, 171.905
8,5,152.602, 139.117
8,6,113.607, 97.7184
8,7,53.5843, 47.2764
8,8,32.3959, 26.0273
8,9,0.0118, 0.0078
9,0,148.6, 200.474
9,1,158.028, 210.412
9,2,160.457, 198.861
9,3,157.804, 182.025
9,4,139.655, 153.733
9,5,126.01, 123.175
9,6,91.4928, 83.2898
9,7,43.8301, 40.2514
9,8,25.4723, 20.8079
9,9,0.0017, 0.0167
