i,j,x,y
0,0,0.0009, 0.0034
0,1,0.0184, 0.0139
0,2,0.0111, 0.0068
0,3,0.0197, 0.0009
0,4,0.0083, 0.0183
0,5,0.0097, 0.0013
0,6,0.0066, 0.016
0,7,0.0027, 0.0081
0,8,0.0142, 0.0179
0,9,0.011, 0.0002
1,0,10.8333, 9.02359
1,1,13.6666, 11.3429
1,2,15.5776, 12.9072
1,3,15.6415, 12.9164
1,4,13.8187, 11.3866
1,5,11.0001, 9.05317
1,6,5.05041, 4.02472
1,7,0.0006, 0.0021
1,8,0.0041, 0.018
1,9,0.003, 0.0101
2,0,91.9352, 61.1457
2,1,103.481, 68.8215
2,2,106.589, 70.8227
2,3,99.7531, 66.0768
2,4,77.5197, 51.2
2,5,49.8482, 32.3058
2,6,22.5252, 14.3326
2,7,0.0022, 0.0147
2,8,0.0103, 0.0146
2,9,0.0058, 0.0183
3,0,173.932, 115.108
3,1,193.037, 127.59
3,2,197.314, 129.564
3,3,186.176, 121.612
3,4,147.179, 95.4371
3,5,104.436, 66.7256
3,6,56.3376, 35.7395
3,7,11.4638, 8.0904
3,8,5.03974, 3.19381
3,9,0.0187, 0.0121
4,0,263.295, 180.875
4,1,286.754, 194.723
4,2,288.518, 192.932
4,3,272.938, 181.014
4,4,218.049, 144.449
4,5,159.091, 102.958
4,6,85.8626, 55.3377
4,7,15.6826, 11.0021
4,8,6.69182, 4.23533
4,9,0.0034, 0.0047
5,0,318.139, 224.322
5,1,344.538, 237.966
5,2,344.569, 229.994
5,3,330.193, 216.385
5,4,253.722, 168.891
5,5,183.669, 118.613
5,6,100.899, 65.0442
5,7,19.7554, 13.7699
5,8,8.15416, 5.16671
5,9,0.0024, 0.0009
6,0,311.828, 239.122
6,1,328.993, 244.903
6,2,339.309, 240.678
6,3,328.995, 226.556
6,4,261.596, 176.804
6,5,191.935, 125.002
6,6,109.027, 71.1308
6,7,21.5863, 15.0334
6,8,8.76241, 5.55117
6,9,0.0077, 0.0182
7,0,287.152, 237.939
7,1,300.915, 244.044
7,2,322.087, 242.215
7,3,312.651, 227.101
7,4,246.332, 171.27
7,5,181.266, 119.552
7,6,102.224, 67.2949
7,7,19.7455, 13.783
7,8,8.15093, 5.15787
7,9,0.0191, 0.0131
8,0,237.417, 220.571
8,1,251.838, 226.942
8,2,262.596, 214.418
8,3,252.855, 195.434
8,4,204.513, 147.425
8,5,151.851, 100.568
8,6,84.509, 55.8813
8,7,15.6922, 11.0006
8,8,6.68933, 4.24224
8,9,0.0118, 0.0078
9,0,147.648, 174.351
9,1,166.997, 174.572
9,2,174.112, 163.208
9,3,167.622, 145.79
9,4,131.485, 103.678
9,5,101.976, 70.3554
9,6,57.2785, 39.4154
9,7,11.4707, 8.08975
9,8,5.03761, 3.20157
9,9,0.0017, 0.0167
