i,j,x,y
0,0,5.96494, 15.1672
0,1,12.6219, 27.7189
0,2,20.1787, 39.957
0,3,23.2771, 44.6853
0,4,29.2371, 49.0735
0,5,29.4825, 46.6935
0,6,26.3281, 37.4978
0,7,21.2216, 26.8246
0,8,14.1324, 15.2739
0,9,7.46213, 6.4584
1,0,12.3722, 25.6239
1,1,30.3349, 52.7985
1,2,49.4936, 82.0907
1,3,64.6193, 101.42
1,4,78.0194, 113.15
1,5,80.6409, 111.749
1,6,80.3869, 100.739
1,7,69.8887, 80.9738
1,8,51.8802, 55.2473
1,9,33.8414, 31.1022
2,0,18.64, 38.5239
2,1,46.2702, 80.4958
2,2,76.499, 126.538
2,3,101.25, 158.73
2,4,123.16, 176.239
2,5,131.475, 176.819
2,6,133.521, 162.604
2,7,122.812, 137.191
2,8,98.7869, 102.191
2,9,69.3934, 64.4215
3,0,45.2304, 67.8958
3,1,76.8039, 118.728
3,2,107.51, 172.263
3,3,134.943, 208.23
3,4,163.037, 229.585
3,5,174.67, 229.472
3,6,183.416, 212.151
3,7,176.892, 185.107
3,8,155.56, 150.238
3,9,123.708, 108.258
4,0,85.1504, 93.3157
4,1,117.314, 144.813
4,2,143.621, 191.924
4,3,167.427, 228.05
4,4,195.829, 252.781
4,5,207.92, 261.07
4,6,226.316, 245.725
4,7,221.818, 220.931
4,8,207.183, 188.495
4,9,179.88, 149.754
5,0,120.121, 108.054
5,1,152.83, 153.629
5,2,174.743, 197.3
5,3,191.783, 233.851
5,4,218.349, 258.289
5,5,231.217, 268.299
5,6,251.623, 254.787
5,7,255.865, 237.056
5,8,244.831, 210.721
5,9,219.538, 176.413
6,0,158.235, 110.482
6,1,191.592, 150.199
6,2,216.361, 188.912
6,3,227.96, 222.818
6,4,249.702, 250.846
6,5,256.473, 264.46
6,6,276.981, 255.673
6,7,285.57, 244.018
6,8,280.5, 227.184
6,9,261.518, 198.441
7,0,179.145, 106.167
7,1,221.524, 136.425
7,2,253.252, 168.539
7,3,268.186, 203.378
7,4,291.911, 239.636
7,5,290.445, 258.57
7,6,303.12, 254.149
7,7,306.129, 244.845
7,8,301.631, 234.621
7,9,288.074, 201.582
8,0,188.717, 98.5824
8,1,236.627, 121.231
8,2,273.153, 146.963
8,3,284.964, 173.899
8,4,312.509, 210.043
8,5,302.458, 235.485
8,6,306.766, 234.331
8,7,306.756, 229.08
8,8,295.717, 213.984
8,9,259.58, 184.023
9,0,185.119, 86.0038
9,1,245.67, 105.658
9,2,281.03, 124.557
9,3,291.742, 149.134
9,4,316.156, 184.102
9,5,308.824, 207.929
9,6,293.749, 205.836
9,7,283.383, 200.212
9,8,268.289, 187.14
9,9,217.629, 152.85
