i,j,x,y
0,0,303.056, 185.275
0,1,301.11, 196.268
0,2,312.121, 216.559
0,3,320.567, 227.568
0,4,420.017, 331.974
0,5,463.019, 324.945
0,6,508.142, 296.832
0,7,538.807, 271.149
0,8,558.83, 254.968
0,9,569.442, 241.616
1,0,301.11, 196.268
1,1,306.184, 205.556
1,2,314.121, 220.002
1,3,321.77, 228.818
1,4,403.301, 344.878
1,5,460.244, 320.866
1,6,516.347, 284.671
1,7,536.374, 259.662
1,8,552.979, 244.079
1,9,559.975, 226.216
2,0,312.121, 216.559
2,1,314.121, 220.002
2,2,319.125, 226.268
2,3,324.083, 233.123
2,4,389.185, 359.048
2,5,456.833, 319.095
2,6,513.15, 274.769
2,7,533.006, 244.62
2,8,540.627, 218.017
2,9,542.905, 205.781
3,0,320.513, 227.594
3,1,321.592, 228.871
3,2,323.403, 233.366
3,3,324.944, 246.334
3,4,385.472, 352.65
3,5,450.744, 308.093
3,6,509.151, 258.607
3,7,526.732, 224.863
3,8,523.074, 196.73
3,9,515.759, 177.581
4,0,308.486, 391.039
4,1,294.076, 397.56
4,2,299.276, 398.235
4,3,321.495, 379.639
4,4,365.937, 341.07
4,5,436.77, 278.378
4,6,485.311, 231.188
4,7,500.431, 194.633
4,8,490.192, 159.959
4,9,472.189, 139.358
5,0,283.625, 402.842
5,1,275.478, 396.956
5,2,277.915, 388.33
5,3,283.78, 357.463
5,4,318.272, 308.15
5,5,404.036, 240.134
5,6,425.465, 179.433
5,7,436.713, 144.722
5,8,423.917, 111.085
5,9,408.776, 91.7558
6,0,237.786, 388.283
6,1,237.787, 379.902
6,2,226.316, 358.579
6,3,218.857, 316.344
6,4,223.149, 249.556
6,5,271.643, 196.082
6,6,338.212, 135.256
6,7,363.275, 105.177
6,8,378.092, 85.5268
6,9,378.935, 74.1328
7,0,191.795, 360.665
7,1,184.668, 342.04
7,2,171.981, 311.309
7,3,149.887, 261.824
7,4,165.762, 219.883
7,5,213.256, 167.108
7,6,269.646, 118.216
7,7,312.788, 87.1798
7,8,339.726, 67.5563
7,9,353.79, 57.4291
8,0,162.216, 334.081
8,1,146.684, 305.144
8,2,123.99, 266.46
8,3,121.472, 238.247
8,4,135.126, 197.663
8,5,178.301, 152.395
8,6,229.371, 105.559
8,7,278.386, 78.0278
8,8,314.684, 57.3752
8,9,333.361, 48.1018
9,0,131.466, 307.473
9,1,115.163, 277.036
9,2,101.421, 249.6
9,3,101.641, 217.455
9,4,121.473, 183.417
9,5,155.887, 143.643
9,6,209.551, 100.508
9,7,265.43, 72.9191
9,8,308.214, 55.8193
9,9,324.784, 50.1926
