i,j,x,y
0,0,5.96494, 15.1672
0,1,12.6219, 27.7189
0,2,20.1787, 39.957
0,3,23.2771, 44.6853
0,4,29.2371, 49.0735
0,5,29.4825, 46.6935
0,6,26.3281, 37.4978
0,7,21.2216, 26.8246
0,8,14.1324, 15.2739
0,9,7.46213, 6.4584
1,0,12.3722, 25.6239
1,1,30.3349, 52.7985
1,2,49.4936, 82.0907
1,3,64.6193, 101.42
1,4,78.0194, 113.15
1,5,80.6409, 111.749
1,6,80.3869, 100.739
1,7,69.8887, 80.9738
1,8,51.8802, 55.2473
1,9,33.8414, 31.1022
2,0,18.64, 38.5239
2,1,46.2702, 80.4958
2,2,76.499, 126.538
2,3,101.25, 158.73
2,4,123.16, 176.239
2,5,131.475, 176.819
2,6,133.521, 162.604
2,7,122.812, 137.191
2,8,98.7869, 102.191
2,9,69.3934, 64.4215
3,0,45.2304, 67.8958
3,1,76.8039, 118.728
3,2,107.51, 172.263
3,3,134.943, 208.23
3,4,163.037, 229.585
3,5,174.67, 229.472
3,6,183.416, 212.151
3,7,176.892, 185.107
3,8,155.56, 150.238
3,9,123.708, 108.258
4,0,85.1504, 93.3157
4,1,117.314, 144.813
4,2,143.621, 191.924
4,3,167.427, 228.05
4,4,195.829, 252.781
4,5,207.92, 261.07
4,6,226.316, 245.725
4,7,221.818, 220.931
4,8,207.183, 188.495
4,9,179.88, 149.754
5,0,124.807, 105.468
5,1,155.585, 148.987
5,2,176.123, 191.729
5,3,192.305, 228.545
5,4,218.349, 258.289
5,5,231.217, 268.299
5,6,255.883, 255.157
5,7,261.349, 238.262
5,8,252.05, 213.482
5,9,228.63, 181.189
6,0,162.409, 106.249
6,1,192.881, 143.447
6,2,215.943, 181.521
6,3,227.196, 216.22
6,4,249.702, 250.846
6,5,256.473, 264.46
6,6,286.784, 251.846
6,7,298.085, 240.076
6,8,296.762, 224.484
6,9,281.723, 199.382
7,0,182.974, 100.118
7,1,220.188, 128.166
7,2,249.976, 160.43
7,3,265.283, 196.297
7,4,291.911, 239.636
7,5,290.445, 258.57
7,6,313.301, 249.149
7,7,320.424, 239.004
7,8,321.69, 228.963
7,9,313.783, 202.162
8,0,192.774, 90.6659
8,1,233.084, 113.251
8,2,267.878, 139.731
8,3,280.959, 167.841
8,4,312.509, 210.043
8,5,302.458, 235.485
8,6,318.163, 230.115
8,7,323.999, 223.522
8,8,323.418, 209.498
8,9,307.343, 189.639
9,0,188.181, 82.5409
9,1,241.758, 100.681
9,2,275.697, 119.703
9,3,287.684, 144.713
9,4,316.156, 184.102
9,5,308.824, 207.929
9,6,306.657, 203.889
9,7,304.627, 197.743
9,8,303.352, 185.316
9,9,282.392, 156.991
